"id","element_id","element_type","relation_id","to_id","to_type"
"16965","16843","Book","1","17514","Book"
"16966","17514","Book","2","16843","Book"
"16967","19385","Book","1","16836","Book"
"16968","16836","Book","2","19385","Book"
"16969","19386","Book","1","16836","Book"
"16970","16836","Book","2","19386","Book"
"16971","4441","Book","1","16836","Book"
"16972","16836","Book","2","4441","Book"
"16973","16839","Book","1","16836","Book"
"16974","16836","Book","2","16839","Book"
"16975","16843","Book","1","16836","Book"
"16976","16836","Book","2","16843","Book"
"16977","19386","Book","1","19385","Book"
"16978","19385","Book","2","19386","Book"
"16979","4441","Book","1","19385","Book"
"16980","19385","Book","2","4441","Book"
"16981","16839","Book","1","19385","Book"
"16982","19385","Book","2","16839","Book"
"16983","16843","Book","1","19385","Book"
"16984","19385","Book","2","16843","Book"
"16985","4441","Book","1","19386","Book"
"16986","19386","Book","2","4441","Book"
"16987","16839","Book","1","19386","Book"
"16988","19386","Book","2","16839","Book"
"16989","16843","Book","1","19386","Book"
"16990","19386","Book","2","16843","Book"
"16991","16839","Book","1","4441","Book"
"16992","4441","Book","2","16839","Book"
"16993","16843","Book","1","4441","Book"
"16994","4441","Book","2","16843","Book"
"16995","16843","Book","1","16839","Book"
"16996","16839","Book","2","16843","Book"
"16997","8012","Film","4","3622","Film"
"16998","3622","Film","4","8012","Film"
"16999","7863","Book","1","4861","Book"
"17000","4861","Book","2","7863","Book"
"17001","7878","Book","1","4861","Book"
"17002","4861","Book","2","7878","Book"
"17003","7249","Book","1","4861","Book"
"17004","4861","Book","2","7249","Book"
"17005","7878","Book","1","7863","Book"
"17006","7863","Book","2","7878","Book"
"17007","7249","Book","1","7863","Book"
"17008","7863","Book","2","7249","Book"
"17009","7249","Book","1","7878","Book"
"17010","7878","Book","2","7249","Book"
"17011","8036","Book","1","7255","Book"
"17012","7255","Book","2","8036","Book"
"17013","8290","Book","1","7411","Book"
"17014","7411","Book","2","8290","Book"
"17015","4704","Book","1","7411","Book"
"17016","7411","Book","2","4704","Book"
"17017","1192","Book","1","7411","Book"
"17018","7411","Book","2","1192","Book"
"17019","19387","Book","1","7411","Book"
"17020","7411","Book","2","19387","Book"
"17021","19388","Book","1","7411","Book"
"17022","7411","Book","2","19388","Book"
"17023","19389","Book","1","7411","Book"
"17024","7411","Book","2","19389","Book"
"17025","19390","Book","1","7411","Book"
"17026","7411","Book","2","19390","Book"
"17027","4704","Book","1","8290","Book"
"17028","8290","Book","2","4704","Book"
"17029","1192","Book","1","8290","Book"
"17030","8290","Book","2","1192","Book"
"17031","19387","Book","1","8290","Book"
"17032","8290","Book","2","19387","Book"
"17033","19388","Book","1","8290","Book"
"17034","8290","Book","2","19388","Book"
"17035","19389","Book","1","8290","Book"
"17036","8290","Book","2","19389","Book"
"17037","19390","Book","1","8290","Book"
"17038","8290","Book","2","19390","Book"
"17039","1192","Book","1","4704","Book"
"17040","4704","Book","2","1192","Book"
"17041","19387","Book","1","4704","Book"
"17042","4704","Book","2","19387","Book"
"17043","19388","Book","1","4704","Book"
"17044","4704","Book","2","19388","Book"
"17045","19389","Book","1","4704","Book"
"17046","4704","Book","2","19389","Book"
"17047","19390","Book","1","4704","Book"
"17048","4704","Book","2","19390","Book"
"17049","19387","Book","1","1192","Book"
"17050","1192","Book","2","19387","Book"
"17051","19388","Book","1","1192","Book"
"17052","1192","Book","2","19388","Book"
"17053","19389","Book","1","1192","Book"
"17054","1192","Book","2","19389","Book"
"17055","19390","Book","1","1192","Book"
"17056","1192","Book","2","19390","Book"
"17057","19388","Book","1","19387","Book"
"17058","19387","Book","2","19388","Book"
"17059","19389","Book","1","19387","Book"
"17060","19387","Book","2","19389","Book"
"17061","19390","Book","1","19387","Book"
"17062","19387","Book","2","19390","Book"
"17063","19389","Book","1","19388","Book"
"17064","19388","Book","2","19389","Book"
"17065","19390","Book","1","19388","Book"
"17066","19388","Book","2","19390","Book"
"17067","19390","Book","1","19389","Book"
"17068","19389","Book","2","19390","Book"
"17069","459","Book","5","7411","Book"
"17070","7411","Book","5","459","Book"
"17071","7417","Book","5","11609","Book"
"17072","11609","Book","5","7417","Book"
"17073","7417","Book","1","3546","Book"
"17074","3546","Book","2","7417","Book"
"17075","8373","Book","1","7619","Book"
"17076","7619","Book","2","8373","Book"
"17077","7686","Book","1","7140","Book"
"17078","7140","Book","2","7686","Book"
"17079","8480","Book","1","7140","Book"
"17080","7140","Book","2","8480","Book"
"17081","8480","Book","1","7686","Book"
"17082","7686","Book","2","8480","Book"
"17083","7140","Book","8","7430","Book"
"17084","7430","Book","8","7140","Book"
"17085","3","Meme","7","10084","Game"
"17086","10084","Game","7","3","Meme"
"17087","7278","Book","1","7828","Book"
"17088","7828","Book","2","7278","Book"
"17089","7189","Book","1","7828","Book"
"17090","7828","Book","2","7189","Book"
"17091","7189","Book","1","7278","Book"
"17092","7278","Book","2","7189","Book"
"17093","17854","Book","1","3182","Book"
"17094","3182","Book","2","17854","Book"
"17095","6606","Book","1","7273","Book"
"17096","7273","Book","2","6606","Book"
"17097","6188","Book","1","7273","Book"
"17098","7273","Book","2","6188","Book"
"17099","7756","Book","1","7273","Book"
"17100","7273","Book","2","7756","Book"
"17101","6188","Book","1","6606","Book"
"17102","6606","Book","2","6188","Book"
"17103","7756","Book","1","6606","Book"
"17104","6606","Book","2","7756","Book"
"17105","7756","Book","1","6188","Book"
"17106","6188","Book","2","7756","Book"
"17107","12303","Book","1","7736","Book"
"17108","7736","Book","2","12303","Book"
"17109","6879","Book","1","7300","Book"
"17110","7300","Book","2","6879","Book"
"17111","11956","Book","1","7300","Book"
"17112","7300","Book","2","11956","Book"
"17113","11954","Book","1","7300","Book"
"17114","7300","Book","2","11954","Book"
"17115","7729","Book","1","7300","Book"
"17116","7300","Book","2","7729","Book"
"17117","11967","Book","1","7300","Book"
"17118","7300","Book","2","11967","Book"
"17119","11969","Book","1","7300","Book"
"17120","7300","Book","2","11969","Book"
"17121","12010","Book","1","7300","Book"
"17122","7300","Book","2","12010","Book"
"17123","12378","Book","1","7300","Book"
"17124","7300","Book","2","12378","Book"
"17125","11956","Book","1","6879","Book"
"17126","6879","Book","2","11956","Book"
"17127","11954","Book","1","6879","Book"
"17128","6879","Book","2","11954","Book"
"17129","7729","Book","1","6879","Book"
"17130","6879","Book","2","7729","Book"
"17131","11967","Book","1","6879","Book"
"17132","6879","Book","2","11967","Book"
"17133","11969","Book","1","6879","Book"
"17134","6879","Book","2","11969","Book"
"17135","12010","Book","1","6879","Book"
"17136","6879","Book","2","12010","Book"
"17137","12378","Book","1","6879","Book"
"17138","6879","Book","2","12378","Book"
"17139","11954","Book","1","11956","Book"
"17140","11956","Book","2","11954","Book"
"17141","7729","Book","1","11956","Book"
"17142","11956","Book","2","7729","Book"
"17143","11967","Book","1","11956","Book"
"17144","11956","Book","2","11967","Book"
"17145","11969","Book","1","11956","Book"
"17146","11956","Book","2","11969","Book"
"17147","12010","Book","1","11956","Book"
"17148","11956","Book","2","12010","Book"
"17149","12378","Book","1","11956","Book"
"17150","11956","Book","2","12378","Book"
"17151","7729","Book","1","11954","Book"
"17152","11954","Book","2","7729","Book"
"17153","11967","Book","1","11954","Book"
"17154","11954","Book","2","11967","Book"
"17155","11969","Book","1","11954","Book"
"17156","11954","Book","2","11969","Book"
"17157","12010","Book","1","11954","Book"
"17158","11954","Book","2","12010","Book"
"17159","12378","Book","1","11954","Book"
"17160","11954","Book","2","12378","Book"
"17161","11967","Book","1","7729","Book"
"17162","7729","Book","2","11967","Book"
"17163","11969","Book","1","7729","Book"
"17164","7729","Book","2","11969","Book"
"17165","12010","Book","1","7729","Book"
"17166","7729","Book","2","12010","Book"
"17167","12378","Book","1","7729","Book"
"17168","7729","Book","2","12378","Book"
"17169","11969","Book","1","11967","Book"
"17170","11967","Book","2","11969","Book"
"17171","12010","Book","1","11967","Book"
"17172","11967","Book","2","12010","Book"
"17173","12378","Book","1","11967","Book"
"17174","11967","Book","2","12378","Book"
"17175","12010","Book","1","11969","Book"
"17176","11969","Book","2","12010","Book"
"17177","12378","Book","1","11969","Book"
"17178","11969","Book","2","12378","Book"
"17179","12378","Book","1","12010","Book"
"17180","12010","Book","2","12378","Book"
"17181","3712","Book","1","2718","Book"
"17182","2718","Book","2","3712","Book"
"17183","8017","Book","1","7257","Book"
"17184","7257","Book","2","8017","Book"
"17185","15640","Book","1","7257","Book"
"17186","7257","Book","2","15640","Book"
"17187","15640","Book","1","8017","Book"
"17188","8017","Book","2","15640","Book"
"17189","9433","Book","1","8031","Book"
"17190","8031","Book","2","9433","Book"
"17191","8329","Film","3","8031","Book"
"17192","8031","Book","3","8329","Film"
"17193","8126","Book","1","17923","Book"
"17194","17923","Book","2","8126","Book"
"17195","7767","Book","1","17923","Book"
"17196","17923","Book","2","7767","Book"
"17197","7767","Book","1","8126","Book"
"17198","8126","Book","2","7767","Book"
"17199","7763","Book","1","8091","Book"
"17200","8091","Book","2","7763","Book"
"17201","280","Book","1","8091","Book"
"17202","8091","Book","2","280","Book"
"17203","3003","Book","1","8091","Book"
"17204","8091","Book","2","3003","Book"
"17205","280","Book","1","7763","Book"
"17206","7763","Book","2","280","Book"
"17207","3003","Book","1","7763","Book"
"17208","7763","Book","2","3003","Book"
"17209","3003","Book","1","280","Book"
"17210","280","Book","2","3003","Book"
"17211","13710","Book","1","3753","Book"
"17212","3753","Book","2","13710","Book"
"17213","8200","Book","1","3753","Book"
"17214","3753","Book","2","8200","Book"
"17215","8326","Book","1","3753","Book"
"17216","3753","Book","2","8326","Book"
"17217","13148","Book","1","3753","Book"
"17218","3753","Book","2","13148","Book"
"17219","7373","Book","1","3753","Book"
"17220","3753","Book","2","7373","Book"
"17221","8144","Book","1","3753","Book"
"17222","3753","Book","2","8144","Book"
"17223","7016","Book","1","3753","Book"
"17224","3753","Book","2","7016","Book"
"17225","6347","Book","1","3753","Book"
"17226","3753","Book","2","6347","Book"
"17227","7933","Book","1","3753","Book"
"17228","3753","Book","2","7933","Book"
"17229","4801","Book","1","3753","Book"
"17230","3753","Book","2","4801","Book"
"17231","8595","Book","1","3753","Book"
"17232","3753","Book","2","8595","Book"
"17233","17681","Book","1","3753","Book"
"17234","3753","Book","2","17681","Book"
"17235","2824","Book","1","3753","Book"
"17236","3753","Book","2","2824","Book"
"17237","38","Book","1","3753","Book"
"17238","3753","Book","2","38","Book"
"17239","19391","Book","1","3753","Book"
"17240","3753","Book","2","19391","Book"
"17241","19392","Book","1","3753","Book"
"17242","3753","Book","2","19392","Book"
"17243","19393","Book","1","3753","Book"
"17244","3753","Book","2","19393","Book"
"17245","19394","Book","1","3753","Book"
"17246","3753","Book","2","19394","Book"
"17247","19395","Book","1","3753","Book"
"17248","3753","Book","2","19395","Book"
"17249","19396","Book","1","3753","Book"
"17250","3753","Book","2","19396","Book"
"17251","8200","Book","1","13710","Book"
"17252","13710","Book","2","8200","Book"
"17253","8326","Book","1","13710","Book"
"17254","13710","Book","2","8326","Book"
"17255","13148","Book","1","13710","Book"
"17256","13710","Book","2","13148","Book"
"17257","7373","Book","1","13710","Book"
"17258","13710","Book","2","7373","Book"
"17259","8144","Book","1","13710","Book"
"17260","13710","Book","2","8144","Book"
"17261","7016","Book","1","13710","Book"
"17262","13710","Book","2","7016","Book"
"17263","6347","Book","1","13710","Book"
"17264","13710","Book","2","6347","Book"
"17265","7933","Book","1","13710","Book"
"17266","13710","Book","2","7933","Book"
"17267","4801","Book","1","13710","Book"
"17268","13710","Book","2","4801","Book"
"17269","8595","Book","1","13710","Book"
"17270","13710","Book","2","8595","Book"
"17271","17681","Book","1","13710","Book"
"17272","13710","Book","2","17681","Book"
"17273","2824","Book","1","13710","Book"
"17274","13710","Book","2","2824","Book"
"17275","38","Book","1","13710","Book"
"17276","13710","Book","2","38","Book"
"17277","19391","Book","1","13710","Book"
"17278","13710","Book","2","19391","Book"
"17279","19392","Book","1","13710","Book"
"17280","13710","Book","2","19392","Book"
"17281","19393","Book","1","13710","Book"
"17282","13710","Book","2","19393","Book"
"17283","19394","Book","1","13710","Book"
"17284","13710","Book","2","19394","Book"
"17285","19395","Book","1","13710","Book"
"17286","13710","Book","2","19395","Book"
"17287","19396","Book","1","13710","Book"
"17288","13710","Book","2","19396","Book"
"17289","8326","Book","1","8200","Book"
"17290","8200","Book","2","8326","Book"
"17291","13148","Book","1","8200","Book"
"17292","8200","Book","2","13148","Book"
"17293","7373","Book","1","8200","Book"
"17294","8200","Book","2","7373","Book"
"17295","8144","Book","1","8200","Book"
"17296","8200","Book","2","8144","Book"
"17297","7016","Book","1","8200","Book"
"17298","8200","Book","2","7016","Book"
"17299","6347","Book","1","8200","Book"
"17300","8200","Book","2","6347","Book"
"17301","7933","Book","1","8200","Book"
"17302","8200","Book","2","7933","Book"
"17303","4801","Book","1","8200","Book"
"17304","8200","Book","2","4801","Book"
"17305","8595","Book","1","8200","Book"
"17306","8200","Book","2","8595","Book"
"17307","17681","Book","1","8200","Book"
"17308","8200","Book","2","17681","Book"
"17309","2824","Book","1","8200","Book"
"17310","8200","Book","2","2824","Book"
"17311","38","Book","1","8200","Book"
"17312","8200","Book","2","38","Book"
"17313","19391","Book","1","8200","Book"
"17314","8200","Book","2","19391","Book"
"17315","19392","Book","1","8200","Book"
"17316","8200","Book","2","19392","Book"
"17317","19393","Book","1","8200","Book"
"17318","8200","Book","2","19393","Book"
"17319","19394","Book","1","8200","Book"
"17320","8200","Book","2","19394","Book"
"17321","19395","Book","1","8200","Book"
"17322","8200","Book","2","19395","Book"
"17323","19396","Book","1","8200","Book"
"17324","8200","Book","2","19396","Book"
"17325","13148","Book","1","8326","Book"
"17326","8326","Book","2","13148","Book"
"17327","7373","Book","1","8326","Book"
"17328","8326","Book","2","7373","Book"
"17329","8144","Book","1","8326","Book"
"17330","8326","Book","2","8144","Book"
"17331","7016","Book","1","8326","Book"
"17332","8326","Book","2","7016","Book"
"17333","6347","Book","1","8326","Book"
"17334","8326","Book","2","6347","Book"
"17335","7933","Book","1","8326","Book"
"17336","8326","Book","2","7933","Book"
"17337","4801","Book","1","8326","Book"
"17338","8326","Book","2","4801","Book"
"17339","8595","Book","1","8326","Book"
"17340","8326","Book","2","8595","Book"
"17341","17681","Book","1","8326","Book"
"17342","8326","Book","2","17681","Book"
"17343","2824","Book","1","8326","Book"
"17344","8326","Book","2","2824","Book"
"17345","38","Book","1","8326","Book"
"17346","8326","Book","2","38","Book"
"17347","19391","Book","1","8326","Book"
"17348","8326","Book","2","19391","Book"
"17349","19392","Book","1","8326","Book"
"17350","8326","Book","2","19392","Book"
"17351","19393","Book","1","8326","Book"
"17352","8326","Book","2","19393","Book"
"17353","19394","Book","1","8326","Book"
"17354","8326","Book","2","19394","Book"
"17355","19395","Book","1","8326","Book"
"17356","8326","Book","2","19395","Book"
"17357","19396","Book","1","8326","Book"
"17358","8326","Book","2","19396","Book"
"17359","7373","Book","1","13148","Book"
"17360","13148","Book","2","7373","Book"
"17361","8144","Book","1","13148","Book"
"17362","13148","Book","2","8144","Book"
"17363","7016","Book","1","13148","Book"
"17364","13148","Book","2","7016","Book"
"17365","6347","Book","1","13148","Book"
"17366","13148","Book","2","6347","Book"
"17367","7933","Book","1","13148","Book"
"17368","13148","Book","2","7933","Book"
"17369","4801","Book","1","13148","Book"
"17370","13148","Book","2","4801","Book"
"17371","8595","Book","1","13148","Book"
"17372","13148","Book","2","8595","Book"
"17373","17681","Book","1","13148","Book"
"17374","13148","Book","2","17681","Book"
"17375","2824","Book","1","13148","Book"
"17376","13148","Book","2","2824","Book"
"17377","38","Book","1","13148","Book"
"17378","13148","Book","2","38","Book"
"17379","19391","Book","1","13148","Book"
"17380","13148","Book","2","19391","Book"
"17381","19392","Book","1","13148","Book"
"17382","13148","Book","2","19392","Book"
"17383","19393","Book","1","13148","Book"
"17384","13148","Book","2","19393","Book"
"17385","19394","Book","1","13148","Book"
"17386","13148","Book","2","19394","Book"
"17387","19395","Book","1","13148","Book"
"17388","13148","Book","2","19395","Book"
"17389","19396","Book","1","13148","Book"
"17390","13148","Book","2","19396","Book"
"17391","8144","Book","1","7373","Book"
"17392","7373","Book","2","8144","Book"
"17393","7016","Book","1","7373","Book"
"17394","7373","Book","2","7016","Book"
"17395","6347","Book","1","7373","Book"
"17396","7373","Book","2","6347","Book"
"17397","7933","Book","1","7373","Book"
"17398","7373","Book","2","7933","Book"
"17399","4801","Book","1","7373","Book"
"17400","7373","Book","2","4801","Book"
"17401","8595","Book","1","7373","Book"
"17402","7373","Book","2","8595","Book"
"17403","17681","Book","1","7373","Book"
"17404","7373","Book","2","17681","Book"
"17405","2824","Book","1","7373","Book"
"17406","7373","Book","2","2824","Book"
"17407","38","Book","1","7373","Book"
"17408","7373","Book","2","38","Book"
"17409","19391","Book","1","7373","Book"
"17410","7373","Book","2","19391","Book"
"17411","19392","Book","1","7373","Book"
"17412","7373","Book","2","19392","Book"
"17413","19393","Book","1","7373","Book"
"17414","7373","Book","2","19393","Book"
"17415","19394","Book","1","7373","Book"
"17416","7373","Book","2","19394","Book"
"17417","19395","Book","1","7373","Book"
"17418","7373","Book","2","19395","Book"
"17419","19396","Book","1","7373","Book"
"17420","7373","Book","2","19396","Book"
"17421","7016","Book","1","8144","Book"
"17422","8144","Book","2","7016","Book"
"17423","6347","Book","1","8144","Book"
"17424","8144","Book","2","6347","Book"
"17425","7933","Book","1","8144","Book"
"17426","8144","Book","2","7933","Book"
"17427","4801","Book","1","8144","Book"
"17428","8144","Book","2","4801","Book"
"17429","8595","Book","1","8144","Book"
"17430","8144","Book","2","8595","Book"
"17431","17681","Book","1","8144","Book"
"17432","8144","Book","2","17681","Book"
"17433","2824","Book","1","8144","Book"
"17434","8144","Book","2","2824","Book"
"17435","38","Book","1","8144","Book"
"17436","8144","Book","2","38","Book"
"17437","19391","Book","1","8144","Book"
"17438","8144","Book","2","19391","Book"
"17439","19392","Book","1","8144","Book"
"17440","8144","Book","2","19392","Book"
"17441","19393","Book","1","8144","Book"
"17442","8144","Book","2","19393","Book"
"17443","19394","Book","1","8144","Book"
"17444","8144","Book","2","19394","Book"
"17445","19395","Book","1","8144","Book"
"17446","8144","Book","2","19395","Book"
"17447","19396","Book","1","8144","Book"
"17448","8144","Book","2","19396","Book"
"17449","6347","Book","1","7016","Book"
"17450","7016","Book","2","6347","Book"
"17451","7933","Book","1","7016","Book"
"17452","7016","Book","2","7933","Book"
"17453","4801","Book","1","7016","Book"
"17454","7016","Book","2","4801","Book"
"17455","8595","Book","1","7016","Book"
"17456","7016","Book","2","8595","Book"
"17457","17681","Book","1","7016","Book"
"17458","7016","Book","2","17681","Book"
"17459","2824","Book","1","7016","Book"
"17460","7016","Book","2","2824","Book"
"17461","38","Book","1","7016","Book"
"17462","7016","Book","2","38","Book"
"17463","19391","Book","1","7016","Book"
"17464","7016","Book","2","19391","Book"
"17465","19392","Book","1","7016","Book"
"17466","7016","Book","2","19392","Book"
"17467","19393","Book","1","7016","Book"
"17468","7016","Book","2","19393","Book"
"17469","19394","Book","1","7016","Book"
"17470","7016","Book","2","19394","Book"
"17471","19395","Book","1","7016","Book"
"17472","7016","Book","2","19395","Book"
"17473","19396","Book","1","7016","Book"
"17474","7016","Book","2","19396","Book"
"17475","7933","Book","1","6347","Book"
"17476","6347","Book","2","7933","Book"
"17477","4801","Book","1","6347","Book"
"17478","6347","Book","2","4801","Book"
"17479","8595","Book","1","6347","Book"
"17480","6347","Book","2","8595","Book"
"17481","17681","Book","1","6347","Book"
"17482","6347","Book","2","17681","Book"
"17483","2824","Book","1","6347","Book"
"17484","6347","Book","2","2824","Book"
"17485","38","Book","1","6347","Book"
"17486","6347","Book","2","38","Book"
"17487","19391","Book","1","6347","Book"
"17488","6347","Book","2","19391","Book"
"17489","19392","Book","1","6347","Book"
"17490","6347","Book","2","19392","Book"
"17491","19393","Book","1","6347","Book"
"17492","6347","Book","2","19393","Book"
"17493","19394","Book","1","6347","Book"
"17494","6347","Book","2","19394","Book"
"17495","19395","Book","1","6347","Book"
"17496","6347","Book","2","19395","Book"
"17497","19396","Book","1","6347","Book"
"17498","6347","Book","2","19396","Book"
"17499","4801","Book","1","7933","Book"
"17500","7933","Book","2","4801","Book"
"17501","8595","Book","1","7933","Book"
"17502","7933","Book","2","8595","Book"
"17503","17681","Book","1","7933","Book"
"17504","7933","Book","2","17681","Book"
"17505","2824","Book","1","7933","Book"
"17506","7933","Book","2","2824","Book"
"17507","38","Book","1","7933","Book"
"17508","7933","Book","2","38","Book"
"17509","19391","Book","1","7933","Book"
"17510","7933","Book","2","19391","Book"
"17511","19392","Book","1","7933","Book"
"17512","7933","Book","2","19392","Book"
"17513","19393","Book","1","7933","Book"
"17514","7933","Book","2","19393","Book"
"17515","19394","Book","1","7933","Book"
"17516","7933","Book","2","19394","Book"
"17517","19395","Book","1","7933","Book"
"17518","7933","Book","2","19395","Book"
"17519","19396","Book","1","7933","Book"
"17520","7933","Book","2","19396","Book"
"17521","8595","Book","1","4801","Book"
"17522","4801","Book","2","8595","Book"
"17523","17681","Book","1","4801","Book"
"17524","4801","Book","2","17681","Book"
"17525","2824","Book","1","4801","Book"
"17526","4801","Book","2","2824","Book"
"17527","38","Book","1","4801","Book"
"17528","4801","Book","2","38","Book"
"17529","19391","Book","1","4801","Book"
"17530","4801","Book","2","19391","Book"
"17531","19392","Book","1","4801","Book"
"17532","4801","Book","2","19392","Book"
"17533","19393","Book","1","4801","Book"
"17534","4801","Book","2","19393","Book"
"17535","19394","Book","1","4801","Book"
"17536","4801","Book","2","19394","Book"
"17537","19395","Book","1","4801","Book"
"17538","4801","Book","2","19395","Book"
"17539","19396","Book","1","4801","Book"
"17540","4801","Book","2","19396","Book"
"17541","17681","Book","1","8595","Book"
"17542","8595","Book","2","17681","Book"
"17543","2824","Book","1","8595","Book"
"17544","8595","Book","2","2824","Book"
"17545","38","Book","1","8595","Book"
"17546","8595","Book","2","38","Book"
"17547","19391","Book","1","8595","Book"
"17548","8595","Book","2","19391","Book"
"17549","19392","Book","1","8595","Book"
"17550","8595","Book","2","19392","Book"
"17551","19393","Book","1","8595","Book"
"17552","8595","Book","2","19393","Book"
"17553","19394","Book","1","8595","Book"
"17554","8595","Book","2","19394","Book"
"17555","19395","Book","1","8595","Book"
"17556","8595","Book","2","19395","Book"
"17557","19396","Book","1","8595","Book"
"17558","8595","Book","2","19396","Book"
"17559","2824","Book","1","17681","Book"
"17560","17681","Book","2","2824","Book"
"17561","38","Book","1","17681","Book"
"17562","17681","Book","2","38","Book"
"17563","19391","Book","1","17681","Book"
"17564","17681","Book","2","19391","Book"
"17565","19392","Book","1","17681","Book"
"17566","17681","Book","2","19392","Book"
"17567","19393","Book","1","17681","Book"
"17568","17681","Book","2","19393","Book"
"17569","19394","Book","1","17681","Book"
"17570","17681","Book","2","19394","Book"
"17571","19395","Book","1","17681","Book"
"17572","17681","Book","2","19395","Book"
"17573","19396","Book","1","17681","Book"
"17574","17681","Book","2","19396","Book"
"17575","38","Book","1","2824","Book"
"17576","2824","Book","2","38","Book"
"17577","19391","Book","1","2824","Book"
"17578","2824","Book","2","19391","Book"
"17579","19392","Book","1","2824","Book"
"17580","2824","Book","2","19392","Book"
"17581","19393","Book","1","2824","Book"
"17582","2824","Book","2","19393","Book"
"17583","19394","Book","1","2824","Book"
"17584","2824","Book","2","19394","Book"
"17585","19395","Book","1","2824","Book"
"17586","2824","Book","2","19395","Book"
"17587","19396","Book","1","2824","Book"
"17588","2824","Book","2","19396","Book"
"17589","19391","Book","1","38","Book"
"17590","38","Book","2","19391","Book"
"17591","19392","Book","1","38","Book"
"17592","38","Book","2","19392","Book"
"17593","19393","Book","1","38","Book"
"17594","38","Book","2","19393","Book"
"17595","19394","Book","1","38","Book"
"17596","38","Book","2","19394","Book"
"17597","19395","Book","1","38","Book"
"17598","38","Book","2","19395","Book"
"17599","19396","Book","1","38","Book"
"17600","38","Book","2","19396","Book"
"17601","19392","Book","1","19391","Book"
"17602","19391","Book","2","19392","Book"
"17603","19393","Book","1","19391","Book"
"17604","19391","Book","2","19393","Book"
"17605","19394","Book","1","19391","Book"
"17606","19391","Book","2","19394","Book"
"17607","19395","Book","1","19391","Book"
"17608","19391","Book","2","19395","Book"
"17609","19396","Book","1","19391","Book"
"17610","19391","Book","2","19396","Book"
"17611","19393","Book","1","19392","Book"
"17612","19392","Book","2","19393","Book"
"17613","19394","Book","1","19392","Book"
"17614","19392","Book","2","19394","Book"
"17615","19395","Book","1","19392","Book"
"17616","19392","Book","2","19395","Book"
"17617","19396","Book","1","19392","Book"
"17618","19392","Book","2","19396","Book"
"17619","19394","Book","1","19393","Book"
"17620","19393","Book","2","19394","Book"
"17621","19395","Book","1","19393","Book"
"17622","19393","Book","2","19395","Book"
"17623","19396","Book","1","19393","Book"
"17624","19393","Book","2","19396","Book"
"17625","19395","Book","1","19394","Book"
"17626","19394","Book","2","19395","Book"
"17627","19396","Book","1","19394","Book"
"17628","19394","Book","2","19396","Book"
"17629","19396","Book","1","19395","Book"
"17630","19395","Book","2","19396","Book"
"17631","2474","Book","1","8271","Book"
"17632","8271","Book","2","2474","Book"
"17633","19397","Book","1","8271","Book"
"17634","8271","Book","2","19397","Book"
"17635","19398","Book","1","8271","Book"
"17636","8271","Book","2","19398","Book"
"17637","19397","Book","1","2474","Book"
"17638","2474","Book","2","19397","Book"
"17639","19398","Book","1","2474","Book"
"17640","2474","Book","2","19398","Book"
"17641","19398","Book","1","19397","Book"
"17642","19397","Book","2","19398","Book"
"17643","858","Book","1","8404","Book"
"17644","8404","Book","2","858","Book"
"17645","8558","Book","1","8404","Book"
"17646","8404","Book","2","8558","Book"
"17647","10304","Book","1","8404","Book"
"17648","8404","Book","2","10304","Book"
"17649","10376","Book","1","8404","Book"
"17650","8404","Book","2","10376","Book"
"17651","8558","Book","1","858","Book"
"17652","858","Book","2","8558","Book"
"17653","10304","Book","1","858","Book"
"17654","858","Book","2","10304","Book"
"17655","10376","Book","1","858","Book"
"17656","858","Book","2","10376","Book"
"17657","10304","Book","1","8558","Book"
"17658","8558","Book","2","10304","Book"
"17659","10376","Book","1","8558","Book"
"17660","8558","Book","2","10376","Book"
"17661","10376","Book","1","10304","Book"
"17662","10304","Book","2","10376","Book"
"17663","5024","Book","1","11652","Book"
"17664","11652","Book","2","5024","Book"
"17665","634","Book","1","11652","Book"
"17666","11652","Book","2","634","Book"
"17667","634","Book","1","5024","Book"
"17668","5024","Book","2","634","Book"
"17669","4945","Book","1","292","Book"
"17670","292","Book","2","4945","Book"
"17671","10505","Book","1","292","Book"
"17672","292","Book","2","10505","Book"
"17673","10505","Book","1","4945","Book"
"17674","4945","Book","2","10505","Book"
"17675","291","Book","5","292","Book"
"17676","292","Book","5","291","Book"
"17677","2404","Book","5","292","Book"
"17678","292","Book","5","2404","Book"
"17679","4017","Book","1","8355","Book"
"17680","8355","Book","2","4017","Book"
"17681","7428","Book","1","8355","Book"
"17682","8355","Book","2","7428","Book"
"17683","6620","Book","1","8355","Book"
"17684","8355","Book","2","6620","Book"
"17685","3586","Book","1","8355","Book"
"17686","8355","Book","2","3586","Book"
"17687","8352","Book","1","8355","Book"
"17688","8355","Book","2","8352","Book"
"17689","6993","Book","1","8355","Book"
"17690","8355","Book","2","6993","Book"
"17691","7428","Book","1","4017","Book"
"17692","4017","Book","2","7428","Book"
"17693","6620","Book","1","4017","Book"
"17694","4017","Book","2","6620","Book"
"17695","3586","Book","1","4017","Book"
"17696","4017","Book","2","3586","Book"
"17697","8352","Book","1","4017","Book"
"17698","4017","Book","2","8352","Book"
"17699","6993","Book","1","4017","Book"
"17700","4017","Book","2","6993","Book"
"17701","6620","Book","1","7428","Book"
"17702","7428","Book","2","6620","Book"
"17703","3586","Book","1","7428","Book"
