"id","person_id","genre_id","weight","element_type"
"2885","5775","8","1","Book"
"2886","91","2","1","Book"
"2887","7933","7","2","Book"
"2888","7933","2","1","Book"
"2889","7933","5","1","Book"
"2890","7384","4","10","Book"
"2891","6137","7","3","Book"
"2892","9936","15","2","Book"
"2893","9936","7","2","Book"
"2894","9936","3","1","Book"
"2895","3180","6","1","Book"
"2896","4801","7","28","Book"
"2897","7009","4","12","Book"
"2898","2655","6","8","Book"
"2899","2655","7","2","Book"
"2900","2655","14","1","Book"
"2901","9179","7","1","Book"
"2902","9179","3","1","Book"
"2903","9179","14","1","Book"
"2904","2553","7","2","Book"
"2905","2553","6","1","Book"
"2906","5579","7","1","Book"
"2907","7642","10","1","Book"
"2908","1831","5","1","Book"
"2909","1831","7","1","Book"
"2910","4977","3","1","Book"
"2911","7964","7","1","Book"
"2912","3096","6","5","Book"
"2913","3096","7","2","Book"
"2914","3096","14","1","Book"
"2915","8558","2","2","Book"
"2916","7638","3","1","Book"
"2917","7638","6","1","Book"
"2918","5783","2","10","Book"
"2919","5783","9","4","Book"
"2920","5783","8","1","Book"
"2921","6913","3","2","Book"
"2922","6913","14","1","Book"
"2923","8180","3","2","Book"
"2924","8290","7","1","Book"
"2925","3197","6","1","Book"
"2926","7816","2","1","Book"
"2927","538","13","1","Book"
"2928","538","16","1","Book"
"2929","3920","6","1","Book"
"2930","2870","15","1","Book"
"2931","6788","2","1","Book"
"2932","3053","10","2","Book"
"2933","3053","7","1","Book"
"2934","8137","2","1","Book"
"2935","7100","6","1","Book"
"2936","1878","7","84","Book"
"2937","1878","14","3","Book"
"2938","1878","5","2","Book"
"2939","8606","2","2","Book"
"2940","4240","7","84","Book"
"2941","4240","10","47","Book"
"2942","4240","8","2","Book"
"2943","9153","74","1","Book"
"2944","9153","6","1","Book"
"2945","1792","3","7","Book"
"2946","909","6","1","Book"
"2947","8845","2","2","Book"
"2948","8845","4","2","Book"
"2949","8845","8","1","Book"
"2950","888","7","1","Book"
"2951","3935","6","1","Book"
"2952","780","13","1","Book"
"2953","9200","15","7","Book"
"2954","9200","7","5","Book"
"2955","9200","3","1","Book"
"2956","3455","7","4","Book"
"2957","3455","4","2","Book"
"2958","7018","4","2","Book"
"2959","8877","7","2","Book"
"2960","1338","10","1","Book"
"2961","4534","2","10","Book"
"2962","4534","7","8","Book"
"2963","4534","6","4","Book"
"2964","111","6","3","Book"
"2965","111","2","1","Book"
"2966","730","6","1","Book"
"2967","6387","2","7","Book"
"2968","6387","9","1","Book"
"2969","3853","7","5","Book"
"2970","6630","7","40","Book"
"2971","1109","3","36","Book"
"2972","1109","14","17","Book"
"2973","1109","6","5","Book"
"2974","9093","15","3","Book"
"2975","9093","7","1","Book"
"2976","6554","8","1","Book"
"2977","1345","6","1","Book"
"2978","10135","94","1","Book"
"2979","9974","5","2","Book"
"2980","9974","7","2","Book"
"2981","9974","14","1","Book"
"2982","9193","8","1","Book"
"2983","9193","12","1","Book"
"2984","9193","90","1","Book"
"2985","2492","6","1","Book"
"2986","133","2","1","Book"
"2987","133","10","1","Book"
"2988","2700","7","1","Book"
"2989","3570","6","1","Book"
"2990","8646","7","4","Book"
"2991","7066","3","6","Book"
"2992","7066","4","1","Book"
"2993","7066","2","1","Book"
"2994","1472","2","1","Book"
"2995","1683","7","5","Book"
"2996","7234","4","3","Book"
"2997","7385","5","5","Book"
"2998","7385","4","4","Book"
"2999","7385","7","4","Book"
"3000","757","2","5","Book"
"3001","757","4","5","Book"
"3002","11313","7","1","Book"
"3003","3189","14","1","Book"
"3004","9258","67","1","Book"
"3005","9258","7","1","Book"
"3006","10067","7","2","Book"
"3007","5485","6","1","Book"
"3008","3988","5","1","Book"
"3009","8643","3","1","Book"
"3010","7020","6","1","Book"
"3011","2008","6","1","Book"
"3012","2008","8","1","Book"
"3013","16202","15","1","Book"
"3014","16202","7","1","Book"
"3015","7130","7","3","Book"
"3016","8894","2","1","Book"
"3017","7209","7","2","Book"
"3018","7966","6","1","Book"
"3019","3145","6","1","Book"
"3020","4053","3","1","Book"
"3021","4053","14","1","Book"
"3022","3131","6","1","Book"
"3023","3208","6","1","Book"
"3024","6898","8","1","Book"
"3025","1452","7","3","Book"
"3026","1452","6","2","Book"
"3027","1436","3","1","Book"
"3028","1436","4","1","Book"
"3029","4612","7","1","Book"
"3030","4612","4","1","Book"
"3031","13233","15","2","Book"
"3032","13233","7","2","Book"
"3033","8873","2","5","Book"
"3034","8873","5","1","Book"
"3035","8873","7","1","Book"
"3036","1845","6","1","Book"
"3037","1548","7","2","Book"
"3038","2426","7","1","Book"
"3039","3466","10","1","Book"
"3040","7894","7","1","Book"
"3041","5460","6","1","Book"
"3042","8594","7","3","Book"
"3043","8594","8","1","Book"
"3044","4878","2","2","Book"
"3045","4878","9","2","Book"
"3046","4878","10","2","Book"
"3047","8635","12","1","Book"
"3048","8635","2","1","Book"
"3049","7043","7","3","Book"
"3050","11314","7","1","Book"
"3051","995","3","1","Book"
"3052","995","6","1","Book"
"3053","8341","4","1","Book"
"3054","8341","6","1","Book"
"3055","265","7","20","Book"
"3056","8889","3","8","Book"
"3057","8889","6","2","Book"
"3058","9218","15","1","Book"
"3059","9218","7","1","Book"
"3060","5450","6","24","Book"
"3061","5450","2","2","Book"
"3062","5450","8","1","Book"
"3063","7961","6","1","Book"
"3064","5774","12","1","Book"
"3065","1720","13","1","Book"
"3066","1720","10","1","Book"
"3067","1720","12","1","Book"
"3068","7736","7","7","Book"
"3069","3583","6","2","Book"
"3070","1322","7","1","Book"
"3071","1372","6","1","Book"
"3072","2648","12","1","Book"
"3073","3591","7","3","Book"
"3074","8591","10","1","Book"
"3075","586","10","6","Book"
"3076","3147","3","8","Book"
"3077","3147","6","2","Book"
"3078","5484","2","1","Book"
"3079","5484","10","1","Book"
"3080","2969","5","1","Book"
"3081","2969","3","1","Book"
"3082","2969","6","1","Book"
"3083","1453","7","1","Book"
"3084","6601","15","1","Book"
"3085","5419","12","1","Book"
"3086","8852","6","7","Book"
"3087","5916","7","8","Book"
"3088","5916","5","7","Book"
"3089","5916","2","3","Book"
"3090","15052","7","1","Book"
"3091","6033","6","4","Book"
"3092","7178","7","5","Book"
"3093","4175","7","12","Book"
"3094","5991","12","2","Book"
"3095","5991","6","1","Book"
"3096","5991","8","1","Book"
"3097","2151","1","1","Book"
"3098","2151","13","1","Book"
"3099","4339","8","1","Book"
"3100","4339","12","1","Book"
"3101","7322","3","1","Book"
"3102","10118","7","1","Book"
"3103","1610","6","1","Book"
"3104","5297","6","2","Book"
"3105","2307","7","1","Book"
"3106","371","6","6","Book"
"3107","7160","12","1","Book"
"3108","481","7","3","Book"
"3109","981","7","2","Book"
"3110","1014","6","14","Book"
"3111","1014","7","2","Book"
"3112","1014","8","1","Book"
"3113","8554","14","2","Book"
"3114","8554","8","2","Book"
"3115","5094","6","1","Book"
"3116","4082","12","1","Book"
"3117","5711","6","1","Book"
"3118","857","12","1","Book"
"3119","8053","2","4","Book"
"3120","1664","7","1","Book"
"3121","1664","10","1","Book"
"3122","825","8","1","Book"
"3123","12582","5","1","Book"
"3124","12582","7","1","Book"
"3125","12582","67","1","Book"
"3126","7132","2","25","Book"
"3127","7132","8","2","Book"
"3128","1603","2","2","Book"
"3129","1603","8","2","Book"
"3130","6012","7","6","Book"
"3131","6713","7","1","Book"
"3132","2819","7","1","Book"
"3133","9566","7","1","Book"
"3134","2765","6","3","Book"
"3135","2765","2","1","Book"
"3136","4862","6","1","Book"
"3137","3088","7","1","Book"
"3138","3152","7","5","Book"
"3139","3152","6","1","Book"
"3140","3152","5","1","Book"
"3141","11233","67","1","Book"
"3142","11233","7","1","Book"
"3143","5565","4","6","Book"
"3144","5642","6","1","Book"
"3145","5642","7","1","Book"
"3146","5642","8","1","Book"
"3147","256","7","3","Book"
"3148","256","6","1","Book"
"3149","256","8","1","Book"
"3150","695","6","1","Book"
"3151","2733","7","5","Book"
"3152","2097","3","1","Book"
"3153","5367","6","1","Book"
"3154","290","7","10","Book"
"3155","290","3","2","Book"
"3156","7282","7","1","Book"
"3157","6723","3","1","Book"
"3158","6723","7","1","Book"
"3159","5717","6","2","Book"
"3160","6110","2","2","Book"
"3161","3657","9","2","Book"
"3162","3657","10","2","Book"
"3163","5741","7","1","Book"
"3164","7494","3","3","Book"
"3165","1135","7","2","Book"
"3166","11236","67","1","Book"
"3167","11236","7","1","Book"
"3168","6887","7","1","Book"
"3169","4851","2","1","Book"
"3170","4110","6","2","Book"
"3171","762","6","1","Book"
"3172","1328","10","1","Book"
"3173","8678","3","1","Book"
"3174","7413","12","1","Book"
"3175","2388","7","1","Book"
"3176","6463","7","1","Book"
"3177","2384","7","1","Book"
"3178","7862","6","1","Book"
"3179","3837","7","5","Book"
"3180","4615","7","2","Book"
"3181","4846","6","1","Book"
"3182","4846","14","1","Book"
"3183","5697","6","1","Book"
"3184","1758","7","1","Book"
"3185","1890","1","1","Book"
"3186","1890","12","1","Book"
"3187","6816","7","1","Book"
"3188","9180","7","1","Book"
"3189","9180","3","1","Book"
"3190","9180","14","1","Book"
"3191","1010","7","2","Book"
"3192","6423","6","1","Book"
"3193","8649","6","2","Book"
"3194","3589","3","1","Book"
"3195","496","6","1","Book"
"3196","5004","7","8","Book"
"3197","5004","5","4","Book"
"3198","5004","2","1","Book"
"3199","943","6","1","Book"
"3200","2310","2","1","Book"
"3201","6378","7","2","Book"
"3202","9068","6","1","Book"
"3203","9068","8","1","Book"
"3204","9068","11","1","Book"
"3205","1403","6","1","Book"
"3206","9261","67","1","Book"
"3207","9261","7","1","Book"
"3208","1265","5","1","Book"
"3209","2324","2","1","Book"
"3210","2263","7","6","Book"
"3211","2263","3","2","Book"
"3212","1706","8","1","Book"
"3213","8237","6","1","Book"
"3214","8237","8","1","Book"
"3215","8237","12","1","Book"
"3216","7666","7","2","Book"
"3217","2433","4","5","Book"
"3218","2433","6","1","Book"
"3219","2433","3","1","Book"
"3220","6395","7","3","Book"
"3221","1405","7","3","Book"
"3222","1405","6","1","Book"
"3223","194","10","3","Book"
"3224","194","12","1","Book"
"3225","194","16","1","Book"
"3226","2539","7","1","Book"
"3227","150","12","1","Book"
"3228","4886","10","1","Book"
"3229","7650","7","5","Book"
"3230","7650","5","2","Book"
"3231","2161","5","10","Book"
"3232","2161","10","8","Book"
"3233","1411","2","2","Book"
"3234","1615","2","1","Book"
"3235","3083","12","1","Book"
"3236","9177","7","1","Book"
"3237","9177","3","1","Book"
"3238","9177","14","1","Book"
"3239","7643","3","15","Book"
"3240","5670","7","1","Book"
"3241","1704","6","1","Book"
"3242","7109","7","1","Book"
"3243","6691","7","1","Book"
"3244","5580","2","1","Book"
"3245","5580","7","1","Book"
"3246","6120","6","1","Book"
"3247","6108","6","8","Book"
"3248","6108","7","1","Book"
"3249","4028","5","1","Book"
"3250","1404","2","19","Book"
"3251","1404","11","9","Book"
"3252","1404","14","2","Book"
"3253","2115","11","1","Book"
"3254","2115","12","1","Book"
"3255","6466","8","1","Book"
"3256","403","7","5","Book"
"3257","11351","15","1","Book"
"3258","11351","7","1","Book"
"3259","407","4","1","Book"
"3260","8206","7","7","Book"
"3261","8206","2","1","Book"
"3262","6099","6","2","Book"
"3263","1393","10","1","Book"
"3264","1393","11","1","Book"
"3265","272","6","2","Book"
"3266","272","4","1","Book"
"3267","4334","6","2","Book"
"3268","686","3","7","Book"
"3269","2965","2","1","Book"
"3270","3744","6","1","Book"
"3271","2258","10","5","Book"
"3272","6382","7","1","Book"
"3273","9173","7","1","Book"
"3274","9173","3","1","Book"
"3275","9173","14","1","Book"
"3276","5854","7","11","Book"
"3277","5854","6","1","Book"
"3278","5854","3","1","Book"
"3279","3124","6","1","Book"
"3280","7359","6","1","Book"
"3281","813","2","3","Book"
"3282","5724","1","1","Book"
"3283","4559","7","7","Book"
"3284","3297","6","2","Book"
"3285","3297","7","1","Book"
"3286","3297","2","1","Book"
"3287","168","7","7","Book"
"3288","1366","14","2","Book"
"3289","860","7","3","Book"
"3290","3722","8","1","Book"
"3291","4735","7","2","Book"
"3292","1882","14","1","Book"
"3293","947","7","5","Book"
"3294","947","5","2","Book"
"3295","947","6","1","Book"
"3296","5907","7","2","Book"
"3297","6831","2","8","Book"
"3298","6831","3","1","Book"
"3299","6831","14","1","Book"
"3300","9114","7","5","Book"
"3301","9114","67","2","Book"
"3302","9114","5","2","Book"
"3303","1795","7","21","Book"
"3304","8256","6","1","Book"
"3305","6814","7","47","Book"
"3306","6814","3","2","Book"
"3307","6814","6","1","Book"
"3308","7462","6","1","Book"
"3309","7651","12","1","Book"
"3310","3245","7","11","Book"
"3311","13373","7","1","Book"
"3312","13373","5","1","Book"
"3313","5553","1","1","Book"
"3314","5553","8","1","Book"
"3315","1309","14","3","Book"
"3316","1309","2","1","Book"
"3317","15987","15","4","Book"
"3318","15987","3","3","Book"
"3319","15987","7","3","Book"
"3320","2685","6","1","Book"
"3321","4714","13","1","Book"
"3322","4714","6","1","Book"
"3323","6438","7","13","Book"
"3324","2657","4","24","Book"
"3325","3910","13","9","Book"
"3326","3910","2","2","Book"
"3327","3910","8","2","Book"
"3328","580","6","1","Book"
"3329","3547","7","1","Book"
"3330","16858","15","2","Book"
"3331","16858","7","2","Book"
"3332","7692","7","18","Book"
"3333","794","6","1","Book"
"3334","3756","6","1","Book"
"3335","3756","8","1","Book"
"3336","3756","11","1","Book"
"3337","7742","7","2","Book"
"3338","4706","12","1","Book"
"3339","9065","7","5","Book"
"3340","1502","7","5","Book"
"3341","8688","6","7","Book"
"3342","8688","4","1","Book"
"3343","1031","4","3","Book"
"3344","972","4","2","Book"
"3345","972","5","2","Book"
"3346","972","7","1","Book"
"3347","2320","7","2","Book"
"3348","5047","7","12","Book"
"3349","5047","8","2","Book"
"3350","5047","11","1","Book"
"3351","176","6","1","Book"
"3352","9031","5","3","Book"
"3353","4586","4","1","Book"
"3354","7984","3","1","Book"
"3355","3248","7","24","Book"
"3356","7152","6","1","Book"
"3357","564","2","1","Book"
"3358","1013","7","1","Book"
"3359","4013","6","1","Book"
"3360","5769","7","2","Book"
"3361","5769","10","2","Book"
"3362","5769","12","1","Book"
"3363","280","12","1","Book"
"3364","2044","2","1","Book"
"3365","8198","2","1","Book"
"3366","8198","3","1","Book"
"3367","469","7","1","Book"
"3368","8726","15","1","Book"
"3369","8726","7","1","Book"
"3370","1514","10","7","Book"
"3371","1514","2","5","Book"
"3372","8296","4","1","Book"
"3373","6938","3","2","Book"
"3374","10120","7","1","Book"
"3375","5772","12","1","Book"
"3376","4764","3","1","Book"
"3377","1469","7","41","Book"
"3378","345","2","16","Book"
"3379","345","13","15","Book"
"3380","345","9","12","Book"
"3381","594","7","18","Book"
"3382","4885","6","5","Book"
"3383","8011","7","3","Book"
"3384","1549","7","9","Book"
"3385","1549","6","1","Book"
"3386","3551","7","2","Book"
"3387","734","6","2","Book"
"3388","7819","7","3","Book"
"3389","4384","10","3","Book"
"3390","4384","6","2","Book"
"3391","4384","7","2","Book"
"3392","7931","2","1","Book"
"3393","6799","8","1","Book"
"3394","6799","2","1","Book"
"3395","4806","6","1","Book"
"3396","1140","8","1","Book"
"3397","4655","7","2","Book"
"3398","353","7","2","Book"
"3399","4447","6","1","Book"
"3400","6008","7","1","Book"
"3401","4324","3","1","Book"
"3402","1493","12","5","Book"
"3403","1493","8","1","Book"
"3404","807","7","1","Book"
"3405","6909","7","3","Book"
"3406","13605","10","1","Book"
"3407","13605","7","1","Book"
"3408","5941","7","6","Book"
"3409","5941","6","1","Book"
"3410","4011","6","1","Book"
"3411","11224","67","1","Book"
"3412","11224","7","1","Book"
"3413","4487","7","3","Book"
"3414","4487","10","1","Book"
"3415","3446","7","3","Book"
"3416","3446","10","1","Book"
"3417","3446","11","1","Book"
"3418","4766","7","2","Book"
"3419","9265","67","1","Book"
"3420","9265","7","1","Book"
"3421","7969","2","1","Book"
"3422","7683","2","1","Book"
"3423","7683","10","1","Book"
"3424","7683","14","1","Book"
"3425","3840","6","1","Book"
"3426","2090","2","4","Book"
"3427","2090","14","1","Book"
"3428","3021","7","4","Book"
"3429","6112","7","4","Book"
"3430","2100","6","1","Book"
"3431","7173","8","1","Book"
"3432","11462","7","5","Book"
"3433","11462","15","5","Book"
"3434","11462","3","1","Book"
"3435","741","6","3","Book"
"3436","7568","6","3","Book"
"3437","5156","4","1","Book"
"3438","11312","7","1","Book"
"3439","2285","7","1","Book"
"3440","779","4","24","Book"
"3441","779","7","1","Book"
"3442","5528","2","2","Book"
"3443","5528","5","1","Book"
"3444","6945","7","1","Book"
"3445","397","10","2","Book"
"3446","5432","7","4","Book"
"3447","8362","2","1","Book"
"3448","8362","3","1","Book"
"3449","8362","14","1","Book"
"3450","199","7","1","Book"
"3451","8959","7","6","Book"
"3452","8959","3","3","Book"
"3453","8959","6","2","Book"
"3454","4567","7","13","Book"
"3455","1812","6","1","Book"
"3456","6959","5","1","Book"
"3457","8116","14","7","Book"
"3458","8116","4","3","Book"
"3459","3883","2","5","Book"
"3460","3883","9","2","Book"
"3461","846","1","3","Book"
"3462","7101","7","1","Book"
"3463","7101","67","1","Book"
"3464","9861","15","1","Book"
"3465","9861","7","1","Book"
"3466","5489","7","2","Book"
"3467","5489","3","1","Book"
"3468","5489","5","1","Book"
"3469","10490","15","1","Book"
"3470","10490","7","1","Book"
"3471","9070","6","14","Book"
"3472","9070","4","4","Book"
"3473","462","2","1","Book"
"3474","462","7","1","Book"
"3475","6899","7","1","Book"
"3476","8776","5","15","Book"
"3477","8776","7","2","Book"
"3478","12586","7","1","Book"
"3479","2831","2","3","Book"
"3480","4889","7","9","Book"
"3481","8382","7","5","Book"
"3482","8382","5","2","Book"
"3483","6132","10","1","Book"
"3484","5133","3","1","Book"
"3485","278","6","3","Book"
"3486","95","8","1","Book"
"3487","1330","6","1","Book"
"3488","1330","14","1","Book"
"3489","4780","5","2","Book"
"3490","6377","3","4","Book"
"3491","7676","7","1","Book"
"3492","966","7","1","Book"
"3493","6901","2","1","Book"
"3494","616","6","1","Book"
"3495","8641","6","1","Book"
"3496","4415","3","1","Book"
"3497","1885","2","2","Book"
"3498","8483","1","1","Book"
"3499","8043","2","1","Book"
"3500","8043","11","1","Book"
"3501","3539","10","1","Book"
"3502","3852","7","1","Book"
"3503","13271","15","1","Book"
"3504","13271","7","1","Book"
"3505","2018","7","2","Book"
"3506","7893","2","10","Book"
"3507","7893","7","10","Book"
"3508","7893","10","9","Book"
"3509","316","7","2","Book"
"3510","316","10","1","Book"
"3511","8268","3","2","Book"
"3512","3255","7","11","Book"
"3513","5198","7","16","Book"
"3514","5198","14","7","Book"
"3515","5198","3","3","Book"
"3516","8177","7","5","Book"
"3517","3309","6","1","Book"
"3518","3309","8","1","Book"
"3519","5929","7","11","Book"
"3520","10081","15","1","Book"
"3521","10081","7","1","Book"
"3522","8424","2","1","Book"
"3523","8424","12","1","Book"
"3524","5930","6","4","Book"
"3525","5930","4","2","Book"
"3526","1696","6","1","Book"
"3527","1846","15","5","Book"
"3528","1846","7","4","Book"
"3529","1846","3","2","Book"
"3530","4817","5","1","Book"
"3531","8612","7","2","Book"
"3532","2138","6","1","Book"
"3533","2209","2","1","Book"
"3534","242","7","22","Book"
"3535","4638","3","1","Book"
"3536","4489","7","6","Book"
"3537","7635","7","2","Book"
"3538","17713","15","1","Book"
"3539","17713","14","1","Book"
"3540","17713","7","1","Book"
"3541","15297","15","1","Book"
"3542","15297","7","1","Book"
"3543","7134","3","2","Book"
"3544","459","2","1","Book"
"3545","9181","7","1","Book"
"3546","9181","3","1","Book"
"3547","9181","14","1","Book"
"3548","4042","2","4","Book"
"3549","4042","8","1","Book"
"3550","1543","7","5","Book"
"3551","6197","14","1","Book"
"3552","3594","7","10","Book"
"3553","8689","4","1","Book"
"3554","5339","2","1","Book"
"3555","9066","6","1","Book"
"3556","2475","2","2","Book"
"3557","4373","7","5","Book"
"3558","4373","3","1","Book"
"3559","360","7","1","Book"
"3560","3512","7","1","Book"
"3561","5306","4","1","Book"
"3562","7368","7","2","Book"
"3563","8045","2","1","Book"
"3564","8045","10","1","Book"
"3565","5002","3","2","Book"
"3566","5002","5","2","Book"
"3567","5002","14","1","Book"
"3568","5457","2","4","Book"
"3569","5457","9","1","Book"
"3570","340","7","3","Book"
"3571","7215","7","3","Book"
"3572","1734","7","3","Book"
"3573","5087","5","1","Book"
"3574","5087","7","1","Book"
"3575","8636","13","1","Book"
"3576","7828","7","2","Book"
"3577","401","7","3","Book"
"3578","5760","7","15","Book"
"3579","11378","15","2","Book"
"3580","11378","3","1","Book"
"3581","11378","7","1","Book"
"3582","7172","7","3","Book"
"3583","7137","6","1","Book"
"3584","7137","8","1","Book"
"3585","7137","13","1","Book"
"3586","8865","6","1","Book"
"3587","1678","7","2","Book"
"3588","3117","7","11","Book"
"3589","4769","3","2","Book"
"3590","4576","7","20","Book"
"3591","768","6","10","Book"
"3592","9201","15","1","Book"
"3593","5481","8","1","Book"
"3594","688","6","1","Book"
"3595","1104","2","2","Book"
"3596","1104","14","1","Book"
"3597","5535","3","1","Book"
"3598","3479","8","1","Book"
"3599","3479","2","1","Book"
"3600","769","7","2","Book"
"3601","769","67","1","Book"
"3602","12580","5","2","Book"
"3603","12580","7","2","Book"
"3604","12580","67","1","Book"
"3605","9975","5","2","Book"
"3606","9975","7","2","Book"
"3607","9975","67","2","Book"
"3608","425","7","10","Book"
"3609","425","6","1","Book"
"3610","5471","2","8","Book"
"3611","5471","13","6","Book"
"3612","5471","9","4","Book"
"3613","3568","3","2","Book"
"3614","9075","2","2","Book"
"3615","5046","7","9","Book"
"3616","5473","9","1","Book"
"3617","5473","13","1","Book"
"3618","6198","2","1","Book"
"3619","3569","3","5","Book"
"3620","356","7","3","Book"
"3621","697","7","3","Book"
"3622","8957","6","4","Book"
"3623","4087","10","1","Book"
"3624","7617","7","6","Book"
"3625","17748","7","1","Book"
"3626","17749","7","1","Book"
"3627","17755","7","1","Book"
"3628","8044","6","1","Book"
"3629","2725","6","2","Book"
"3630","1438","13","1","Book"
"3631","6904","10","1","Book"
"3632","3962","2","1","Book"
"3633","1442","2","1","Book"
"3634","1810","2","1","Book"
"3635","8175","4","1","Book"
"3636","9977","5","1","Book"
"3637","9977","7","1","Book"
"3638","9977","14","1","Book"
"3639","696","7","17","Book"
"3640","696","8","1","Book"
"3641","696","3","1","Book"
"3642","9129","8","1","Book"
"3643","9129","12","1","Book"
"3644","4844","3","1","Book"
"3645","1028","6","1","Book"
"3646","5863","6","1","Book"
"3647","1649","13","7","Book"
"3648","1649","2","2","Book"
"3649","1649","9","2","Book"
"3650","14615","15","4","Book"
"3651","14615","7","4","Book"
"3652","1948","2","58","Book"
"3653","1948","3","50","Book"
"3654","1948","10","8","Book"
"3655","16719","15","5","Book"
"3656","16719","7","5","Book"
"3657","14852","15","7","Book"
"3658","14852","7","7","Book"
"3659","14852","5","1","Book"
"3660","17785","7","1","Book"
"3661","17785","15","1","Book"
"3662","5451","6","2","Book"
"3663","4639","6","1","Book"
"3664","16223","7","2","Book"
"3665","16223","15","2","Book"
"3666","6094","10","29","Book"
"3667","16596","15","4","Book"
"3668","16596","7","2","Book"
"3669","16596","67","1","Book"
"3670","2658","7","4","Book"
"3671","2658","3","1","Book"
"3672","6701","7","23","Book"
"3673","6701","12","1","Book"
"3674","17603","15","1","Book"
"3675","17603","7","1","Book"
"3676","17843","15","1","Book"
"3677","17843","7","1","Book"
"3678","17846","11","1","Book"
"3679","17846","12","1","Book"
"3680","9145","15","1","Book"
"3681","9145","7","1","Book"
"3682","14616","15","4","Book"
"3683","14616","7","4","Book"
"3684","14910","15","7","Book"
"3685","14910","7","7","Book"
"3686","14910","3","1","Book"
"3687","16283","15","2","Book"
"3688","16283","7","2","Book"
"3689","16283","3","1","Book"
"3690","17851","15","1","Book"
"3691","17851","7","1","Book"
"3692","17868","7","1","Book"
"3693","418","7","36","Book"
"3694","418","5","27","Book"
"3695","418","2","13","Book"
"3696","17765","7","1","Book"
"3697","14239","15","10","Book"
"3698","14239","7","8","Book"
"3699","14239","87","1","Book"
"3700","17324","15","1","Book"
"3701","17324","7","1","Book"
"3702","15113","15","1","Book"
"3703","15113","7","1","Book"
"3704","9135","15","1","Book"
"3705","9135","7","1","Book"
"3706","8868","10","16","Book"
"3707","8868","14","12","Book"
"3708","8868","2","4","Book"
"3709","8857","2","17","Book"
"3710","8857","9","2","Book"
"3711","8857","14","1","Book"
"3712","7680","7","5","Book"
"3713","6731","7","128","Book"
"3714","6731","10","2","Book"
"3715","6731","6","1","Book"
"3716","1960","7","38","Book"
"3717","1960","3","10","Book"
"3718","14617","15","13","Book"
"3719","14617","7","13","Book"
"3720","17590","7","2","Book"
"3721","3562","7","4","Book"
"3722","17939","7","1","Book"
"3723","1697","6","1","Book"
"3724","5145","5","35","Book"
"3725","5145","7","35","Book"
"3726","700","7","56","Book"
"3727","7698","7","51","Book"
"3728","7698","10","16","Book"
"3729","7698","6","7","Book"
"3730","4658","2","14","Book"
"3731","4658","10","9","Book"
"3732","4658","9","1","Book"
"3733","15362","7","1","Book"
"3734","15364","7","1","Book"
"3735","15364","14","1","Book"
"3736","1637","6","8","Book"
"3737","1637","2","2","Book"
"3738","16600","103","1","Book"
"3739","16792","7","1","Book"
"3740","9067","7","1","Book"
"3741","11342","6","1","Book"
"3742","11342","14","1","Book"
"3743","14111","6","1","Book"
"3744","14111","8","1","Book"
"3745","14111","90","1","Book"
"3746","15648","6","1","Book"
"3747","16204","6","1","Book"
"3748","16204","67","1","Book"
"3749","297","2","5","Book"
"3750","297","10","2","Book"
"3751","297","7","1","Book"
"3752","8356","2","44","Book"
"3753","8356","7","5","Book"
"3754","13271","15","14","Book"
"3755","13271","7","13","Book"
"3756","13271","3","1","Book"
"3757","1296","7","15","Book"
"3758","1296","3","1","Book"
"3759","1296","86","1","Book"
"3760","14214","7","3","Book"
"3761","14214","15","3","Book"
"3762","14977","7","1","Book"
"3763","15693","15","2","Book"
"3764","15693","7","2","Book"
"3765","16131","15","4","Book"
"3766","16131","7","4","Book"
"3767","16138","3","3","Book"
"3768","16138","15","3","Book"
"3769","16138","7","3","Book"
"3770","17062","6","1","Book"
"3771","17256","15","1","Book"
"3772","17256","7","1","Book"
"3773","17258","15","1","Book"
"3774","17258","7","1","Book"
"3775","17308","15","1","Book"
"3776","17308","7","1","Book"
"3777","17409","7","1","Book"
"3778","17409","12","1","Book"
"3779","17659","7","1","Book"
"3780","17659","67","1","Book"
"3781","43","7","1","Book"
"3782","5067","3","1","Book"
"3783","17945","15","1","Book"
"3784","17945","7","1","Book"
"3785","56","10","1","Book"
"3786","8100","7","20","Book"
"3787","8921","3","11","Book"
"3788","8921","7","6","Book"
"3789","8921","6","1","Book"
"3790","8993","7","5","Book"
"3791","8993","3","1","Book"
"3792","8993","14","1","Book"
"3793","17953","15","1","Book"
"3794","17953","7","1","Book"
"3795","17954","15","1","Book"
"3796","17954","7","1","Book"
"3797","17955","15","1","Book"
"3798","17955","7","1","Book"
"3799","1365","7","1","Book"
"3800","17677","7","1","Book"
"3801","17677","67","1","Book"
"3802","17680","7","1","Book"
"3803","17680","67","1","Book"
"3804","13374","7","1","Book"
"3805","13374","5","1","Book"
"3806","6154","6","4","Book"
"3807","6154","2","2","Book"
"3808","7253","3","14","Book"
"3809","7253","5","6","Book"
"3810","7253","6","2","Book"
"3811","308","7","19","Book"
"3812","308","14","3","Book"
"3813","8399","6","6","Book"
"3814","8399","2","1","Book"
"3815","8250","7","2","Book"
"3816","8250","5","2","Book"
"3817","7691","7","5","Book"
"3818","9152","7","3","Book"
"3819","1942","13","1","Book"
"3820","8023","7","54","Book"
"3821","6755","7","18","Book"
"3822","17696","7","1","Book"
