"id";"person_id";"film_id"
"4717";"15176";"7781"
"4749";"15216";"7786"
"4750";"15217";"7786"
"4751";"15218";"7786"
"4752";"15219";"7786"
"4753";"15220";"7786"
"4971";"15395";"7804"
"4972";"11139";"7804"
"4973";"12874";"7804"
"4974";"15396";"7804"
"4975";"15397";"7804"
"5044";"15069";"5792"
"5045";"12697";"5792"
"5046";"14798";"5792"
"5047";"14614";"5792"
"5048";"15452";"5792"
"5049";"15454";"7809"
"5050";"15457";"7809"
"5051";"15458";"7809"
"5052";"15459";"7809"
"5053";"15460";"7809"
"5054";"15462";"7810"
"5055";"15463";"7810"
"5056";"15467";"7810"
"5057";"15468";"7810"
"5058";"15469";"7810"
"5087";"15506";"7813"
"5088";"15507";"7813"
"5089";"14719";"7813"
"5090";"15508";"7813"
"5091";"15509";"7813"
"5092";"15512";"7814"
"5093";"13707";"7814"
"5094";"15513";"7814"
"5095";"12285";"7814"
"5096";"15514";"7814"
"5104";"15527";"6157"
"5105";"15528";"6157"
"5106";"15529";"6157"
"5107";"15530";"6157"
"5108";"15531";"6157"
"5119";"15548";"7818"
"5120";"15549";"7818"
"5121";"15550";"7818"
"5122";"15551";"7818"
"5123";"15552";"7818"
"5124";"12631";"7819"
"5125";"11724";"7819"
"5126";"15557";"7819"
"5127";"15558";"7819"
"5128";"15559";"7819"
"5159";"12649";"7821"
"5160";"15596";"7821"
"5161";"13163";"7821"
"5162";"15597";"7821"
"5163";"15598";"7821"
"5474";"15558";"3636"
"5475";"15871";"3636"
"5476";"15872";"3636"
"5477";"15873";"3636"
"5478";"15874";"3636"
"5499";"15902";"3770"
"5500";"15903";"3770"
"5501";"15904";"3770"
"5502";"15905";"3770"
"5503";"15906";"3770"
"5509";"15913";"7848"
"5510";"15916";"7848"
"5511";"15917";"7848"
"5512";"15914";"7848"
"5513";"15918";"7848"
"5529";"15935";"7850"
"5530";"15936";"7850"
"5531";"15937";"7850"
"5532";"15938";"7850"
"5533";"15939";"7850"
"5589";"11862";"7855"
"5590";"15977";"7855"
"5591";"15978";"7855"
"5592";"15979";"7855"
"5593";"15980";"7855"
"5767";"10430";"1211"
"5768";"13380";"1211"
"5769";"13980";"1211"
"5770";"16143";"1211"
"5771";"16144";"1211"
"5857";"16215";"7885"
"5858";"16216";"7885"
"5859";"16217";"7885"
"5860";"16218";"7885"
"5861";"12478";"7885"
"5862";"16219";"7885"
"5863";"11482";"7885"
"5864";"11279";"7885"
"5865";"16220";"7885"
"5866";"16221";"7885"
"5872";"16230";"7886"
"5873";"13197";"7886"
"5874";"16231";"7886"
"5875";"16232";"7886"
"5876";"15559";"7886"
"5877";"16240";"7887"
"5878";"16241";"7887"
"5879";"16242";"7887"
"5880";"16243";"7887"
"5881";"16244";"7887"
"5882";"16248";"723"
"5883";"14034";"723"
"5884";"13657";"723"
"5885";"16249";"723"
"5886";"16250";"723"
"5910";"16272";"7890"
"5911";"16273";"7890"
"5912";"16274";"7890"
"5913";"16275";"7890"
"5914";"16276";"7890"
"6231";"11601";"7933"
"6232";"13617";"7933"
"6233";"16597";"7933"
"6234";"16598";"7933"
"6235";"16599";"7933"
"6323";"16684";"7946"
"6324";"16685";"7946"
"6325";"16686";"7946"
"6326";"16687";"7946"
"6327";"16688";"7946"
"6328";"16692";"7947"
"6329";"16693";"7947"
"6330";"16694";"7947"
"6331";"16695";"7947"
"6332";"16696";"7947"
"6425";"16786";"7957"
"6426";"16787";"7957"
"6427";"16788";"7957"
"6428";"16789";"7957"
"6429";"16790";"7957"
"6482";"16840";"7966"
"6483";"16841";"7966"
"6484";"16842";"7966"
"6485";"11639";"7966"
"6486";"16843";"7966"
"6506";"13734";"7666"
"6507";"13735";"7666"
"6508";"13736";"7666"
"6509";"13737";"7666"
"6510";"12158";"7666"
"6863";"11715";"8038"
"6864";"17213";"8038"
"6865";"10302";"8038"
"6866";"15873";"8038"
"6867";"17214";"8038"
"6969";"17341";"8051"
"6970";"17342";"8051"
"6971";"17343";"8051"
"6972";"17344";"8051"
"6973";"17345";"8051"
"7010";"17396";"8074"
"7011";"17397";"8074"
"7012";"17398";"8074"
"7356";"17761";"8136"
"7357";"17762";"8136"
"7358";"17763";"8136"
"7359";"17764";"8136"
"7360";"13955";"8136"
"7361";"12199";"291"
"7362";"12966";"291"
"7363";"17013";"291"
"7364";"17769";"291"
"7365";"14502";"291"
"7366";"15612";"291"
"7367";"17773";"8137"
"7368";"17774";"8137"
"7369";"17775";"8137"
"7370";"17776";"8137"
"7371";"17777";"8137"
"7583";"14289";"495"
"7584";"15021";"495"
"7585";"11952";"495"
"7586";"17994";"495"
"7587";"17995";"495"
"7749";"11814";"1015"
"7750";"18176";"1015"
"7751";"18177";"1015"
"7752";"18178";"1015"
"7753";"18179";"1015"
"7864";"10900";"8209"
"7865";"12762";"8209"
"7866";"15093";"8211"
"7867";"14728";"8211"
"7868";"2846";"8211"
"7869";"18270";"8211"
"7870";"18271";"8211"
"7871";"11202";"8211"
"7872";"14016";"8211"
"8044";"14200";"1206"
"8045";"18437";"1206"
"8046";"11814";"1206"
"8047";"18438";"1206"
"8048";"11901";"1206"
"8249";"18632";"2864"
"8250";"13471";"2864"
"8251";"18633";"2864"
"8252";"18634";"2864"
"8253";"18635";"2864"
"8346";"10141";"8279"
"8347";"18741";"8279"
"8348";"18742";"8279"
"8349";"18743";"8279"
"8350";"18744";"8279"
"8437";"15754";"8284"
"8438";"18800";"8284"
"8439";"18801";"8284"
"8440";"18802";"8284"
"8441";"18803";"8284"
"8442";"18804";"8284"
"8443";"10708";"8284"
"8600";"18943";"1680"
"8601";"18944";"1680"
"8602";"18945";"1680"
"8603";"18946";"1680"
"8604";"17343";"1680"
"8636";"16767";"8300"
"8637";"11068";"8300"
"8638";"13416";"8300"
"8639";"18973";"8300"
"8640";"10326";"8300"
"8734";"19080";"8314"
"8735";"19081";"8314"
"8736";"19082";"8314"
"8737";"19083";"8314"
"8738";"19084";"8314"
"8744";"19091";"1475"
"8745";"19092";"1475"
"8746";"15056";"1475"
"8747";"19093";"1475"
"8748";"19094";"1475"
"8772";"19125";"8319"
"8773";"19126";"8319"
"8774";"19127";"8319"
"8775";"19128";"8319"
"8776";"19129";"8319"
"8790";"19144";"8323"
"8791";"19149";"8323"
"8792";"19150";"8323"
"8793";"19151";"8323"
"8794";"19152";"8323"
"8800";"19159";"8325"
"8801";"19160";"8325"
"8802";"19161";"8325"
"8803";"19162";"8325"
"8804";"19163";"8325"
"8825";"15027";"8330"
"8826";"19186";"8330"
"8827";"19189";"8330"
"8828";"19190";"8330"
"8829";"19191";"8330"
"8835";"10258";"8332"
"8836";"19205";"8332"
"8837";"19206";"8332"
"8838";"19207";"8332"
"8839";"19208";"8332"
"9084";"19441";"8362"
"9085";"19442";"8362"
"9086";"19443";"8362"
"9087";"19444";"8362"
"9088";"19445";"8362"
"9179";"541";"8376"
"9180";"19526";"8376"
"9181";"19527";"8376"
"9182";"19528";"8376"
"9183";"19529";"8376"
"9195";"19542";"2310"
"9196";"17400";"2310"
"9197";"12588";"2310"
"9198";"19205";"2310"
"9199";"13657";"2310"
"9200";"11773";"2310"
"9201";"10667";"2310"
"9202";"958";"2310"
"9203";"19546";"2310"
"9204";"11374";"2310"
"9371";"19535";"25"
"9372";"13256";"25"
"9373";"12350";"25"
"9374";"19722";"25"
"9375";"10166";"25"
"9492";"19853";"8425"
"9493";"19854";"8425"
"9494";"19855";"8425"
"9495";"19856";"8425"
"9496";"19857";"8425"
"9515";"19891";"1393"
"9516";"19892";"1393"
"9517";"19893";"1393"
"9518";"19894";"1393"
"9519";"19895";"1393"
"9734";"11372";"8455"
"9735";"11033";"8455"
"9736";"18894";"8455"
"9737";"19259";"8455"
"9738";"19947";"8455"
"9739";"20024";"8455"
"9740";"18343";"8455"
"9741";"17922";"8455"
"9765";"19380";"8355"
"9766";"18111";"8355"
"9767";"19385";"8355"
"9768";"19386";"8355"
"9769";"19387";"8355"
"9770";"19380";"8354"
"9771";"19381";"8354"
"9772";"18111";"8354"
"9773";"19382";"8354"
"9774";"19383";"8354"
"9790";"20050";"8459"
"9791";"20034";"8459"
"9792";"15462";"8459"
"9793";"20051";"8459"
"9794";"20052";"8459"
"9795";"10111";"8460"
"9796";"13083";"8460"
"9797";"13678";"8460"
"9798";"10349";"8460"
"9799";"10605";"8460"
"9800";"10253";"4904"
"9801";"15334";"4904"
"9802";"15335";"4904"
"9803";"15336";"4904"
"9804";"15337";"4904"
"9805";"11070";"8461"
"9806";"17327";"8461"
"9807";"20060";"8461"
"9808";"19615";"8461"
"9809";"20061";"8461"
"9810";"11766";"7868"
"9811";"15949";"7868"
"9812";"13553";"7868"
"9813";"13049";"7868"
"9814";"6982";"7868"
"9829";"20062";"8463"
"9830";"17116";"8463"
"9831";"20074";"8463"
"9832";"20078";"8463"
"9833";"20079";"8463"
"9839";"8572";"2006"
"9840";"20085";"2006"
"9841";"11190";"2006"
"9842";"11824";"2006"
"9843";"20086";"2006"
"9850";"10069";"8465"
"9851";"10068";"8465"
"9852";"8836";"8465"
"9853";"17879";"8465"
"9854";"11111";"8465"
"9855";"20095";"8466"
"9856";"14334";"8466"
"9857";"20096";"8466"
"9858";"20097";"8466"
"9859";"20098";"8466"
"9870";"12084";"3146"
"9871";"11595";"3146"
"9872";"20104";"3146"
"9873";"20105";"3146"
"9874";"11766";"3146"
"9880";"10979";"8468"
"9881";"15324";"8468"
"9882";"20112";"8468"
"9883";"19616";"8468"
"9884";"20113";"8468"
"9885";"12391";"8469"
"9886";"14637";"8469"
"9887";"17328";"8469"
"9888";"20119";"8469"
"9889";"20120";"8469"
"9890";"8500";"5250"
"9891";"12391";"5250"
"9892";"16624";"5250"
"9893";"10604";"5250"
"9894";"13525";"5250"
"9895";"11961";"5250"
"9896";"10087";"8470"
"9897";"11372";"8470"
"9898";"12612";"8470"
"9899";"20125";"8470"
"9900";"20126";"8470"
"9901";"15278";"8471"
"9902";"11363";"8471"
"9903";"18778";"8471"
"9904";"20133";"8471"
"9905";"11869";"8471"
"9906";"9524";"8472"
"9907";"11034";"8472"
"9908";"17010";"8472"
"9909";"13955";"8472"
"9910";"20138";"8472"
"9911";"20144";"6037"
"9912";"20145";"6037"
"9913";"20146";"6037"
"9914";"20147";"6037"
"9915";"20148";"6037"
"9931";"20164";"8476"
"9932";"20165";"8476"
"9933";"20166";"8476"
"9934";"20167";"8476"
"9935";"20168";"8476"
"9981";"10615";"8485"
"9982";"11110";"8485"
"9983";"20223";"8485"
"9984";"13956";"8485"
"9985";"16953";"8485"
"9986";"20224";"8485"
"9987";"20225";"8485"
"9988";"14503";"8485"
"9989";"12294";"8485"
"9990";"18086";"8485"
"9991";"9287";"8486"
"9992";"20228";"8486"
"9993";"20229";"8486"
"9994";"20230";"8486"
"9995";"20231";"8486"
"10009";"14637";"8488"
"10010";"20235";"8488"
"10011";"20236";"8488"
"10012";"20237";"8488"
"10013";"14986";"8488"
"10014";"15325";"8489"
"10015";"11867";"8489"
"10016";"10267";"8489"
"10017";"10770";"8489"
"10018";"20240";"8489"
"10019";"12356";"8489"
"10020";"10607";"8489"
"10021";"20241";"8489"
"10022";"11689";"8489"
"10044";"20273";"8494"
"10045";"20274";"8494"
"10046";"20275";"8494"
"10047";"20276";"8494"
"10048";"20277";"8494"
"10049";"20283";"8495"
"10050";"20284";"8495"
"10051";"13894";"8495"
"10052";"13338";"8495"
"10053";"20285";"8495"
"10054";"18698";"8496"
"10055";"15307";"8496"
"10056";"11105";"8496"
"10057";"20292";"8496"
"10058";"20293";"8496"
"10067";"14859";"8497"
"10068";"10220";"8497"
"10069";"7784";"8497"
"10070";"15965";"8497"
"10071";"11356";"8497"
"10072";"10669";"8497"
"10073";"6982";"8497"
"10074";"152";"8497"
"10075";"20297";"8498"
"10076";"20298";"8498"
"10077";"20299";"8498"
"10078";"18633";"8498"
"10079";"20300";"8498"
"10080";"20305";"8499"
"10081";"20306";"8499"
"10082";"20307";"8499"
"10083";"20308";"8499"
"10089";"19001";"8500"
"10090";"20315";"8500"
"10091";"20316";"8500"
"10092";"20317";"8500"
"10093";"20318";"8500"
"10099";"10379";"8502"
"10100";"10884";"8502"
"10101";"4132";"8502"
"10102";"10619";"8502"
"10103";"15255";"8502"
"10104";"17039";"8502"
"10105";"10317";"8503"
"10106";"10430";"8503"
"10107";"12329";"8503"
"10108";"20330";"8503"
"10109";"20331";"8503"
"10110";"10152";"8503"
"10111";"18680";"8503"
"10112";"13553";"8503"
"10113";"13298";"8503"
"10114";"20332";"8503"
"10135";"20365";"8508"
"10136";"20366";"8508"
"10137";"20367";"8508"
"10138";"17249";"8508"
"10139";"18445";"8508"
"10145";"20373";"8509"
"10146";"18193";"8509"
"10147";"20374";"8509"
"10148";"18121";"8509"
"10149";"20375";"8509"
"10184";"20393";"8512"
"10185";"20395";"8512"
"10186";"20396";"8512"
"10187";"20397";"8512"
"10188";"20398";"8512"
"10194";"20402";"8513"
"10195";"20403";"8513"
"10196";"16938";"8513"
"10197";"20404";"8513"
"10198";"20405";"8513"
"10199";"20408";"8514"
"10200";"20409";"8514"
"10201";"20410";"8514"
"10202";"20411";"8514"
"10203";"20412";"8514"
"10214";"10900";"256"
"10215";"20422";"256"
"10216";"11752";"256"
"10217";"20425";"256"
"10218";"20426";"256"
"10219";"12505";"5120"
"10220";"10330";"5120"
"10221";"10331";"5120"
"10222";"11867";"5120"
"10223";"15071";"5120"
"10229";"2192";"7081"
"10230";"16707";"7081"
"10231";"13750";"7081"
"10232";"15367";"7081"
"10233";"11337";"7081"
"10234";"20438";"7082"
"10235";"20439";"7082"
"10236";"16466";"7082"
"10237";"20440";"7082"
"10238";"20441";"7082"
"10239";"20442";"7082"
"10240";"18683";"7082"
"10241";"20443";"7082"
"10242";"10778";"7082"
"10243";"20215";"7082"
"10244";"20448";"7083"
"10245";"20449";"7083"
"10246";"14313";"7083"
"10247";"20450";"7083"
"10248";"20451";"7083"
"10249";"11218";"7087"
"10250";"20455";"7087"
"10251";"20456";"7087"
"10252";"20457";"7087"
"10253";"20458";"7087"
"10254";"7241";"6455"
"10255";"10171";"6455"
"10256";"3435";"6455"
"10257";"20459";"6455"
"10258";"15822";"6455"
"10259";"19863";"6455"
"10260";"20460";"6455"
"10261";"19170";"6455"
"10262";"20461";"6455"
"10263";"15249";"6455"
"10269";"12458";"6405"
"10270";"10377";"6405"
"10271";"11592";"6405"
"10272";"10380";"6405"
"10273";"2545";"6405"
"10274";"2192";"2410"
"10275";"17337";"2410"
"10276";"18683";"2410"
"10277";"12199";"2410"
"10278";"13657";"2410"
"10279";"20470";"7093"
"10280";"20471";"7093"
"10281";"20472";"7093"
"10282";"20473";"7093"
"10283";"20474";"7093"
"10290";"10111";"2508"
"10291";"13413";"2508"
"10292";"11068";"2508"
"10293";"11309";"2508"
"10294";"13414";"2508"
"10295";"13415";"2508"
"10296";"13416";"2508"
"10297";"10149";"2508"
"10298";"16782";"23"
"10299";"20482";"23"
"10300";"20483";"23"
"10301";"20484";"23"
"10302";"20485";"23"
"10303";"10697";"23"
"10304";"2192";"7055"
"10305";"10124";"7055"
"10306";"10495";"7055"
"10307";"1055";"7055"
"10308";"8548";"7055"
"10309";"13754";"7055"
"10310";"17181";"210"
"10311";"11938";"210"
"10312";"12021";"210"
"10313";"11973";"210"
"10314";"12493";"210"
"10320";"20493";"7104"
"10321";"19719";"7104"
"10322";"20494";"7104"
"10323";"20495";"7104"
"10324";"13337";"7104"
"10325";"20498";"7105"
"10326";"20499";"7105"
"10327";"10365";"7105"
"10328";"20500";"7105"
"10329";"20501";"7105"
"10330";"20502";"7105"
"10331";"12245";"7105"
"10332";"12752";"7105"
"10356";"20524";"7107"
"10357";"20525";"7107"
"10358";"16458";"7107"
"10359";"13555";"7107"
"10360";"20526";"7107"
"10361";"13091";"7108"
"10362";"12680";"7108"
"10363";"11357";"7108"
"10364";"20527";"7108"
"10365";"20528";"7108"
"10366";"20529";"7108"
"10367";"20530";"7108"
"10368";"20531";"7108"
"10369";"12808";"7108"
"10370";"20532";"7108"
"10381";"10431";"8516"
"10382";"14009";"8516"
"10383";"20535";"8516"
"10384";"16207";"8516"
"10385";"18464";"8516"
"10391";"20539";"7109"
"10392";"20540";"7109"
"10393";"20541";"7109"
"10394";"20542";"7109"
"10395";"9168";"7109"
"10406";"10171";"5695"
"10407";"7241";"5695"
"10408";"20547";"5695"
"10409";"20548";"5695"
"10410";"15618";"5695"
"10411";"14614";"2709"
"10412";"20549";"2709"
"10413";"11491";"2709"
"10414";"20550";"2709"
"10415";"10284";"2709"
"10416";"12506";"2709"
"10417";"14556";"2709"
"10418";"13017";"2709"
"10419";"20551";"2709"
"10420";"14014";"2709"
"10447";"11034";"2747"
"10448";"11592";"2747"
"10449";"20559";"2747"
"10450";"10496";"2747"
"10451";"20560";"2747"
"10452";"12057";"2747"
"10453";"10478";"2747"
"10454";"11492";"2747"
"10455";"20561";"2747"
"10456";"10125";"2747"
"10457";"12275";"5438"
"10458";"14673";"5438"
"10459";"20563";"5438"
"10460";"20564";"5438"
"10461";"12975";"5438"
"10477";"12383";"4675"
"10478";"13215";"4675"
"10479";"20573";"4675"
"10480";"12713";"4675"
"10481";"17769";"4675"
"10482";"2270";"4675"
"10483";"16198";"4675"
"10489";"20575";"2254"
"10490";"20576";"2254"
"10491";"20577";"2254"
"10492";"20578";"2254"
"10493";"20579";"2254"
"10494";"20581";"524"
"10495";"3200";"524"
"10496";"13752";"524"
"10497";"20582";"524"
"10498";"13280";"524"
"10499";"2270";"524"
"10500";"12117";"524"
"10501";"11694";"524"
"10502";"10765";"524"
"10503";"11596";"524"
"10504";"12507";"5096"
"10505";"4443";"5096"
"10506";"20575";"5096"
"10507";"12991";"5096"
"10508";"497";"5096"
"10509";"3661";"3704"
"10510";"17918";"3704"
"10511";"20587";"3704"
"10512";"20588";"3704"
"10513";"20589";"3704"
"10547";"12198";"3546"
"10548";"20599";"3546"
"10549";"12275";"3546"
"10550";"20600";"3546"
"10551";"20601";"3546"
"10552";"12064";"3546"
"10553";"13280";"3546"
"10554";"10242";"2756"
"10555";"2892";"2756"
"10556";"20604";"2756"
"10557";"15414";"2756"
"10558";"12805";"2756"
"10564";"15188";"4515"
"10565";"11963";"4515"
"10566";"20606";"4515"
"10567";"20607";"4515"
"10568";"20608";"4515"
"10574";"10624";"320"
"10575";"20614";"320"
"10576";"20615";"320"
"10577";"15414";"320"
"10578";"20616";"320"
"10579";"10632";"3612"
"10580";"20619";"3612"
"10581";"20620";"3612"
"10582";"20621";"3612"
"10583";"20622";"3612"
"10584";"15729";"6582"
"10585";"10448";"6582"
"10586";"20627";"6582"
"10587";"16943";"6582"
"10588";"2892";"6582"
"10589";"11561";"6582"
"10590";"13553";"6582"
"10591";"4434";"6582"
"10592";"10733";"5263"
"10593";"20629";"5263"
"10594";"12182";"5263"
"10595";"17083";"5263"
"10596";"20630";"5263"
"10597";"11644";"2376"
"10598";"12198";"2376"
"10599";"20633";"2376"
"10600";"10253";"2376"
"10601";"11694";"2376"
"10602";"10484";"751"
"10603";"10306";"751"
"10604";"16567";"751"
"10605";"4751";"751"
"10606";"18330";"751"
"10607";"18874";"6769"
"10608";"11724";"6769"
"10609";"13941";"6769"
"10610";"11086";"6769"
"10611";"20636";"6769"
"10612";"10152";"6645"
"10613";"10458";"6645"
"10614";"20637";"6645"
"10615";"16638";"6645"
"10616";"10629";"6645"
"10617";"10941";"6645"
"10618";"12458";"6645"
"10619";"16836";"6645"
"10620";"10433";"6645"
"10621";"975";"2915"
"10622";"20640";"2915"
"10623";"10258";"2915"
"10624";"20641";"2915"
"10625";"19446";"2915"
"10626";"11596";"6514"
"10627";"16781";"6514"
"10628";"20643";"6514"
"10629";"10735";"6514"
"10630";"2846";"6514"
"10631";"20649";"2724"
"10632";"20650";"2724"
"10633";"20651";"2724"
"10634";"20652";"2724"
"10635";"19043";"2724"
"10641";"12057";"2993"
"10642";"20549";"2993"
"10643";"12075";"2993"
"10644";"20658";"2993"
"10645";"20659";"2993"
"10646";"10768";"5601"
"10647";"11977";"5601"
"10648";"20662";"5601"
"10649";"20663";"5601"
"10650";"11725";"5601"
"10651";"16373";"2240"
"10652";"14067";"2240"
"10653";"20667";"2240"
"10654";"20668";"2240"
"10655";"20669";"2240"
"10656";"18106";"6156"
"10657";"20674";"6156"
"10658";"19921";"6156"
"10659";"20675";"6156"
"10660";"19520";"6156"
"10661";"5659";"272"
"10662";"10461";"272"
